origin|split_on_leg|driver_leg|avoid|destination|mode|units|timezone|departure_time|split_point|distance|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y|distance|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:12:00-05:00|74 St/Roosevelt Av Station|8.5 mi|40.746543|-73.890732|n/a|1883|-73.9943326|40.7285304|2.9 mi|40.7714389|-73.8718939|420|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:12:00-05:00|LaGuardia Airport|11.3 mi|40.774059|-73.871857|n/a|2919|-73.9943326|40.7285304|0.2 mi|40.7734911|-73.8758586|84|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 17:24:00-05:00||9.9 mi|40.7714389|-73.8718939|1809|1475|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:24:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2799|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:24:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2799|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:24:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|160|130|-74.0001873|40.7313277|11.2 mi|40.774059|-73.871857|n/a|2520|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:24:00-05:00|5 Av/53 St|2.8 mi|40.7602762|-73.9754916|1479|1221|-73.9932975|40.7295629|8.1 mi|40.774059|-73.871857|n/a|1860|-73.9755398|40.7602095
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:24:00-05:00|36 St|4.9 mi|40.7520038|-73.9287806|1642|1572|-73.9932975|40.7295629|5.6 mi|40.774059|-73.871857|n/a|1560|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:24:00-05:00|50th Street|4.0 mi|40.7623826|-73.9863368|1243|1282|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|2040|-73.9862468|40.7625048
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:24:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.8 mi|40.7468966|-73.8908993|1726|1591|-73.9932975|40.7295629|3.3 mi|40.774059|-73.871857|n/a|663|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:24:00-05:00|Court Square-23 Street Station|4.2 mi|40.7480716|-73.9471688|1343|1282|-73.9932975|40.7295629|6.4 mi|40.774059|-73.871857|n/a|1680|-73.9472068|40.747956
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:24:00-05:00|Northern Blvd|8.2 mi|40.7530768|-73.9069949|1695|1682|-73.9932975|40.7295629|4.2 mi|40.774059|-73.871857|n/a|1260|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:24:00-05:00|74 St/Roosevelt Av Station|8.5 mi|40.746543|-73.890732|n/a|1823|-73.9943326|40.7285304|2.9 mi|40.7714389|-73.8718939|431|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:24:00-05:00|LaGuardia Airport|10.0 mi|40.774059|-73.871857|n/a|3037|-73.9943721|40.7284833|0.2 mi|40.7734911|-73.8758586|87|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 17:36:00-05:00||9.9 mi|40.7714389|-73.8718939|1607|1475|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:36:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2859|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:36:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2859|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:36:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|120|130|-74.0001873|40.7313277|11.2 mi|40.774059|-73.871857|n/a|2580|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:36:00-05:00|5 Av/53 St|3.0 mi|40.7602762|-73.9754916|1370|1366|-73.9932975|40.7295629|8.1 mi|40.774059|-73.871857|n/a|1680|-73.9755398|40.7602095
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:36:00-05:00|36 St|4.9 mi|40.7520038|-73.9287806|1541|1572|-73.9932975|40.7295629|5.6 mi|40.774059|-73.871857|n/a|1560|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:36:00-05:00|50th Street|4.0 mi|40.7623826|-73.9863368|1220|1282|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|1920|-73.9862468|40.7625048
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:36:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1532|1491|-73.9932975|40.7295629|3.3 mi|40.774059|-73.871857|n/a|663|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:36:00-05:00|Court Square-23 Street Station|4.0 mi|40.7480716|-73.9471688|1208|1204|-73.9932975|40.7295629|6.4 mi|40.774059|-73.871857|n/a|1560|-73.9472068|40.747956
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:36:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1578|1604|-73.9932975|40.7295629|4.2 mi|40.774059|-73.871857|n/a|1200|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:36:00-05:00|74 St/Roosevelt Av Station|8.5 mi|40.746543|-73.890732|n/a|1823|-73.9943326|40.7285304|2.9 mi|40.7714389|-73.8718939|488|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:36:00-05:00|LaGuardia Airport|11.6 mi|40.774059|-73.871857|n/a|2859|-73.9943326|40.7285304|0.2 mi|40.7734911|-73.8758586|86|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 17:48:00-05:00||9.9 mi|40.7714389|-73.8718939|1644|1475|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:48:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2739|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:48:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2739|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:48:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|119|130|-74.0001873|40.7313277|11.2 mi|40.774059|-73.871857|n/a|2460|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:48:00-05:00|5 Av/53 St|2.8 mi|40.7602762|-73.9754916|1597|1221|-73.9932975|40.7295629|8.1 mi|40.774059|-73.871857|n/a|1680|-73.9755398|40.7602095
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:48:00-05:00|36 St|4.9 mi|40.7520038|-73.9287806|1524|1572|-73.9932975|40.7295629|5.6 mi|40.774059|-73.871857|n/a|1500|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:48:00-05:00|50th Street|4.0 mi|40.7623826|-73.9863368|1216|1282|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|1860|-73.9862468|40.7625048
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:48:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1535|1491|-73.9932975|40.7295629|3.3 mi|40.774059|-73.871857|n/a|663|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:48:00-05:00|Court Square-23 Street Station|4.0 mi|40.7480716|-73.9471688|1225|1204|-73.9932975|40.7295629|6.4 mi|40.774059|-73.871857|n/a|1440|-73.9472068|40.747956
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:48:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1654|1566|-73.9997754|40.7271183|4.2 mi|40.774059|-73.871857|n/a|1200|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:48:00-05:00|74 St/Roosevelt Av Station|8.5 mi|40.746543|-73.890732|n/a|1823|-73.9943326|40.7285304|2.9 mi|40.7714389|-73.8718939|477|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 17:48:00-05:00|LaGuardia Airport|11.6 mi|40.774059|-73.871857|n/a|2739|-73.9943326|40.7285304|0.2 mi|40.7734911|-73.8758586|87|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 18:00:00-05:00||9.9 mi|40.7714389|-73.8718939|1439|1475|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:00:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2679|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:00:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2679|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:00:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|127|130|-74.0001873|40.7313277|11.2 mi|40.774059|-73.871857|n/a|2400|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:00:00-05:00|5 Av/53 St|3.0 mi|40.7602762|-73.9754916|1481|1391|-74.0001873|40.7313277|8.1 mi|40.774059|-73.871857|n/a|1860|-73.9755398|40.7602095
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:00:00-05:00|36 St|4.9 mi|40.7520038|-73.9287806|1641|1572|-73.9932975|40.7295629|5.6 mi|40.774059|-73.871857|n/a|1500|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:00:00-05:00|50th Street|4.0 mi|40.7623826|-73.9863368|1208|1359|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|2100|-73.9862468|40.7625048
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:00:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1494|1453|-73.9997754|40.7271183|3.3 mi|40.774059|-73.871857|n/a|663|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:00:00-05:00|Court Square-23 Street Station|4.0 mi|40.7480716|-73.9471688|1317|1204|-73.9932975|40.7295629|6.4 mi|40.774059|-73.871857|n/a|1440|-73.9472068|40.747956
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:00:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1590|1566|-73.9997754|40.7271183|4.2 mi|40.774059|-73.871857|n/a|1200|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:00:00-05:00|74 St/Roosevelt Av Station|8.2 mi|40.746543|-73.890732|n/a|1883|-73.9943326|40.7285304|2.9 mi|40.7714389|-73.8718939|457|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:00:00-05:00|LaGuardia Airport|11.6 mi|40.774059|-73.871857|n/a|2679|-73.9943326|40.7285304|0.2 mi|40.7734911|-73.8758586|85|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 18:12:00-05:00||9.9 mi|40.7714389|-73.8718939|1401|1475|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:12:00-05:00||11.3 mi|40.774059|-73.871857|n/a|2739|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:12:00-05:00||11.3 mi|40.774059|-73.871857|n/a|2739|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:12:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|167|130|-74.0001873|40.7313277|10.9 mi|40.774059|-73.871857|n/a|2460|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:12:00-05:00|47-50 Streets - Rockefeller Center Station|2.5 mi|40.7578741|-73.9819016|1091|1035|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|2040|-73.9817907|40.7578276
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:12:00-05:00|36 St|4.9 mi|40.7520038|-73.9287806|1555|1572|-73.9932975|40.7295629|5.6 mi|40.774059|-73.871857|n/a|1560|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:12:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1407|1453|-73.9997754|40.7271183|3.3 mi|40.774059|-73.871857|n/a|663|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:12:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1484|1566|-73.9997754|40.7271183|4.2 mi|40.774059|-73.871857|n/a|1200|-73.9071013|40.7531039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:12:00-05:00|Lexington Av - 63 St Subway Station|4.3 mi|40.7647873|-73.9664645|1397|1305|-73.9932975|40.7295629|7.6 mi|40.774059|-73.871857|n/a|1740|-73.966113|40.764629
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:12:00-05:00|21 St - Queensbridge|4.5 mi|40.754101|-73.9423347|1440|1361|-73.9932975|40.7295629|6.2 mi|40.774059|-73.871857|n/a|1560|-73.9424742|40.7541777
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:12:00-05:00|74 St/Roosevelt Av Station|8.5 mi|40.746543|-73.890732|n/a|1763|-73.9943326|40.7285304|2.9 mi|40.7714389|-73.8718939|453|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:12:00-05:00|LaGuardia Airport|11.6 mi|40.774059|-73.871857|n/a|2739|-73.9943326|40.7285304|0.2 mi|40.7734911|-73.8758586|87|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 18:24:00-05:00||9.9 mi|40.7714389|-73.8718939|1474|1475|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:24:00-05:00||11.3 mi|40.774059|-73.871857|n/a|2799|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:24:00-05:00||11.3 mi|40.774059|-73.871857|n/a|2799|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:24:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|148|130|-74.0001873|40.7313277|10.9 mi|40.774059|-73.871857|n/a|2520|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:24:00-05:00|47-50 Streets - Rockefeller Center Station|2.5 mi|40.7578741|-73.9819016|1077|1035|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|2040|-73.9817907|40.7578276
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:24:00-05:00|36 St|4.9 mi|40.7520038|-73.9287806|1472|1572|-73.9932975|40.7295629|5.6 mi|40.774059|-73.871857|n/a|840|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:24:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1548|1453|-73.9997754|40.7271183|3.3 mi|40.774059|-73.871857|n/a|663|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:24:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1498|1566|-73.9997754|40.7271183|4.2 mi|40.774059|-73.871857|n/a|1260|-73.9071013|40.7531039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:24:00-05:00|Lexington Av - 63 St Subway Station|3.3 mi|40.7647873|-73.9664645|1412|1391|-73.9932975|40.7295629|7.6 mi|40.774059|-73.871857|n/a|1740|-73.966113|40.764629
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:24:00-05:00|21 St - Queensbridge|4.5 mi|40.754101|-73.9423347|1419|1361|-73.9932975|40.7295629|6.2 mi|40.774059|-73.871857|n/a|1440|-73.9424742|40.7541777
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:24:00-05:00|74 St/Roosevelt Av Station|8.5 mi|40.746543|-73.890732|n/a|1763|-73.9943326|40.7285304|2.9 mi|40.7714389|-73.8718939|445|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:24:00-05:00|LaGuardia Airport|11.3 mi|40.774059|-73.871857|n/a|2799|-73.9943326|40.7285304|0.2 mi|40.7734911|-73.8758586|86|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 18:36:00-05:00||9.9 mi|40.7714389|-73.8718939|1490|1475|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:36:00-05:00||11.3 mi|40.774059|-73.871857|n/a|2799|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:36:00-05:00||11.3 mi|40.774059|-73.871857|n/a|2799|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:36:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|126|130|-74.0001873|40.7313277|10.9 mi|40.774059|-73.871857|n/a|2520|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:36:00-05:00|47-50 Streets - Rockefeller Center Station|2.5 mi|40.7578741|-73.9819016|965|1035|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|1920|-73.9817907|40.7578276
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:36:00-05:00|36 St|4.9 mi|40.7520038|-73.9287806|1574|1572|-73.9932975|40.7295629|5.6 mi|40.774059|-73.871857|n/a|1440|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:36:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1488|1453|-73.9997754|40.7271183|3.3 mi|40.774059|-73.871857|n/a|663|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:36:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1576|1566|-73.9997754|40.7271183|4.2 mi|40.774059|-73.871857|n/a|540|-73.9071013|40.7531039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:36:00-05:00|Lexington Av - 63 St Subway Station|4.3 mi|40.7647873|-73.9664645|1306|1305|-73.9932975|40.7295629|7.6 mi|40.774059|-73.871857|n/a|1620|-73.966113|40.764629
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:36:00-05:00|21 St - Queensbridge|4.5 mi|40.754101|-73.9423347|1446|1361|-73.9932975|40.7295629|6.2 mi|40.774059|-73.871857|n/a|1380|-73.9424742|40.7541777
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:36:00-05:00|74 St/Roosevelt Av Station|8.2 mi|40.746543|-73.890732|n/a|1823|-73.9943326|40.7285304|2.9 mi|40.7714389|-73.8718939|454|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:36:00-05:00|LaGuardia Airport|11.3 mi|40.774059|-73.871857|n/a|2799|-73.9943326|40.7285304|0.2 mi|40.7734911|-73.8758586|84|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 18:48:00-05:00||9.9 mi|40.7714389|-73.8718939|1493|1475|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:48:00-05:00||11.3 mi|40.774059|-73.871857|n/a|2679|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:48:00-05:00||11.3 mi|40.774059|-73.871857|n/a|2679|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:48:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|134|130|-74.0001873|40.7313277|10.9 mi|40.774059|-73.871857|n/a|2400|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:48:00-05:00|47-50 Streets - Rockefeller Center Station|2.5 mi|40.7578741|-73.9819016|927|1035|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|2160|-73.9817907|40.7578276
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:48:00-05:00|36 St|4.9 mi|40.7520038|-73.9287806|1499|1572|-73.9932975|40.7295629|5.6 mi|40.774059|-73.871857|n/a|1740|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:48:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1486|1453|-73.9997754|40.7271183|3.3 mi|40.774059|-73.871857|n/a|663|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:48:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1568|1566|-73.9997754|40.7271183|4.2 mi|40.774059|-73.871857|n/a|1440|-73.9071013|40.7531039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:48:00-05:00|Lexington Av - 63 St Subway Station|4.3 mi|40.7647873|-73.9664645|1251|1305|-73.9932975|40.7295629|7.6 mi|40.774059|-73.871857|n/a|1860|-73.966113|40.764629
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:48:00-05:00|21 St - Queensbridge|4.5 mi|40.754101|-73.9423347|1391|1361|-73.9932975|40.7295629|6.2 mi|40.774059|-73.871857|n/a|1560|-73.9424742|40.7541777
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:48:00-05:00|74 St/Roosevelt Av Station|8.2 mi|40.746543|-73.890732|n/a|1763|-73.9943326|40.7285304|2.9 mi|40.7714389|-73.8718939|487|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 18:48:00-05:00|LaGuardia Airport|11.3 mi|40.774059|-73.871857|n/a|2679|-73.9943326|40.7285304|0.2 mi|40.7734911|-73.8758586|86|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 19:00:00-05:00||9.9 mi|40.7714389|-73.8718939|1352|1475|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 19:00:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2679|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 19:00:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2679|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 19:00:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|159|130|-74.0001873|40.7313277|11.2 mi|40.774059|-73.871857|n/a|2400|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 19:00:00-05:00|5 Av/53 St|2.8 mi|40.7602762|-73.9754916|1385|1244|-73.9932975|40.7295629|8.1 mi|40.774059|-73.871857|n/a|1860|-73.9755398|40.7602095
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 19:00:00-05:00|36 St|4.9 mi|40.7520038|-73.9287806|1468|1572|-73.9932975|40.7295629|5.6 mi|40.774059|-73.871857|n/a|1500|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 19:00:00-05:00|50th Street|3.6 mi|40.7623826|-73.9863368|1186|1259|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|2040|-73.9862468|40.7625048
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 19:00:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1382|1453|-73.9997754|40.7271183|3.3 mi|40.774059|-73.871857|n/a|663|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 19:00:00-05:00|Court Square-23 Street Station|4.0 mi|40.7480716|-73.9471688|1173|1204|-73.9932975|40.7295629|6.4 mi|40.774059|-73.871857|n/a|1740|-73.9472068|40.747956
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 19:00:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1421|1566|-73.9997754|40.7271183|4.2 mi|40.774059|-73.871857|n/a|1440|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 19:00:00-05:00|74 St/Roosevelt Av Station|8.2 mi|40.746543|-73.890732|n/a|1763|-73.9943326|40.7285304|2.9 mi|40.7714389|-73.8718939|470|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 19:00:00-05:00|LaGuardia Airport|11.3 mi|40.774059|-73.871857|n/a|2799|-73.9943326|40.7285304|0.2 mi|40.7734911|-73.8758586|87|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 19:12:00-05:00||9.9 mi|40.7714389|-73.8718939|1489|1475|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 19:12:00-05:00||11.3 mi|40.774059|-73.871857|n/a|2739|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 19:12:00-05:00||11.3 mi|40.774059|-73.871857|n/a|2739|-73.9943326|40.7285304|||||||
