origin|split_on_leg|driver_leg|avoid|destination|mode|units|timezone|departure_time|split_point|distance|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y|distance|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:30:00-05:00|Addison|10.3 mi|41.9472665|-87.7191813|1657|756|-87.8822525|41.9797233|3.3 mi|41.947147|-87.656181|n/a|1490|-87.718247|41.9473745
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:30:00-05:00|Jefferson Park Transit Center|7.6 mi|41.9706621|-87.7612831|1322|567|-87.8822525|41.9797233|6.0 mi|41.947147|-87.656181|n/a|2364|-87.760895|41.970634
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:30:00-05:00|Cumberland|3.3 mi|41.9841479|-87.8381263|389|301|-87.8822525|41.9797233|10.2 mi|41.947147|-87.656181|n/a|2710|-87.838028|41.984245
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:30:00-05:00|Rosemont|2.2 mi|41.9833846|-87.8594649|243|228|-87.8822525|41.9797233|11.3 mi|41.947147|-87.656181|n/a|2700|-87.85939|41.983505
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:30:00-05:00|O'Hare|1.9 mi|41.9777944|-87.9040972|295|333|-87.8822525|41.9797233|14.0 mi|41.947147|-87.656181|n/a|3129|-87.904221|41.977665
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:30:00-05:00|Montrose (Blue)|9.5 mi|41.9613378|-87.7437804|1713|918|-87.8822525|41.9797233|4.9 mi|41.947147|-87.656181|n/a|2256|-87.743576|41.96154
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:30:00-05:00|Harlem|4.9 mi|41.9822096|-87.8075105|760|406|-87.8822525|41.9797233|8.6 mi|41.947147|-87.656181|n/a|2549|-87.8075119|41.9823319
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:30:00-05:00|Addison & Oakley|12.4 mi|41.946712|-87.685928|n/a|2339|-87.904221|41.977665|1.5 mi|41.9472917|-87.6565753|448|429|-87.685929|41.9467579
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:30:00-05:00|Addison & Elston|11.3 mi|41.94656|-87.708931|n/a|1865|-87.904221|41.977665|2.7 mi|41.9472917|-87.6565753|872|777|-87.7089595|41.9466122
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:30:00-05:00|Addison & Greenview|13.4 mi|41.946976|-87.66655|n/a|2752|-87.904221|41.977665|0.5 mi|41.9472917|-87.6565753|130|145|-87.6663359|41.9470228
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:30:00-05:00|Addison Blue Line Station|10.8 mi|41.9465079|-87.7179123|n/a|1395|-87.904221|41.977665|3.2 mi|41.9472917|-87.6565753|905|925|-87.7179123|41.9465079
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:30:00-05:00|Addison & Wolcott|12.9 mi|41.946835|-87.676224|n/a|2549|-87.904221|41.977665|1.0 mi|41.9472917|-87.6565753|296|320|-87.6762239|41.9468801
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:30:00-05:00|Addison & California|11.8 mi|41.946625|-87.698135|n/a|2075|-87.904221|41.977665|2.1 mi|41.9472917|-87.6565753|708|610|-87.697853|41.9466942
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:30:00-05:00|Addison & Clark|14.0 mi|41.947147|-87.656181|n/a|2978|-87.904221|41.977665|128 ft|41.9472917|-87.6565753|9|12|-87.6561833|41.9472015
Ohare Airport|||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-11 06:45:00-05:00||13.5 mi|41.9472917|-87.6565753|3067|1730|-87.8822525|41.9797233|||||||
Ohare Airport|begin|||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:45:00-05:00||14.0 mi|41.947147|-87.656181|n/a|3011|-87.904221|41.977665|||||||
Ohare Airport|end|||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:45:00-05:00||14.0 mi|41.947147|-87.656181|n/a|3011|-87.904221|41.977665|||||||
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:45:00-05:00|Addison|10.3 mi|41.9472665|-87.7191813|1783|756|-87.8822525|41.9797233|3.3 mi|41.947147|-87.656181|n/a|1490|-87.718247|41.9473745
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:45:00-05:00|Jefferson Park Transit Center|7.6 mi|41.9706621|-87.7612831|1279|567|-87.8822525|41.9797233|6.0 mi|41.947147|-87.656181|n/a|2328|-87.760895|41.970634
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:45:00-05:00|Cumberland|3.3 mi|41.9841479|-87.8381263|339|301|-87.8822525|41.9797233|10.2 mi|41.947147|-87.656181|n/a|2972|-87.838028|41.984245
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:45:00-05:00|Rosemont|2.2 mi|41.9833846|-87.8594649|216|228|-87.8822525|41.9797233|11.3 mi|41.947147|-87.656181|n/a|2925|-87.85939|41.983505
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:45:00-05:00|O'Hare|1.9 mi|41.9777944|-87.9040972|295|333|-87.8822525|41.9797233|14.0 mi|41.947147|-87.656181|n/a|3000|-87.904221|41.977665
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:45:00-05:00|Montrose (Blue)|9.6 mi|41.9613378|-87.7437804|1628|1486|-87.8822525|41.9797233|4.9 mi|41.947147|-87.656181|n/a|2132|-87.743576|41.96154
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:45:00-05:00|Harlem|4.9 mi|41.9822096|-87.8075105|673|406|-87.8822525|41.9797233|8.6 mi|41.947147|-87.656181|n/a|2412|-87.8075119|41.9823319
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:45:00-05:00|Addison & Oakley|12.4 mi|41.946712|-87.685928|n/a|2360|-87.904221|41.977665|1.5 mi|41.9472917|-87.6565753|489|429|-87.685929|41.9467579
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:45:00-05:00|Addison & Elston|11.3 mi|41.94656|-87.708931|n/a|1866|-87.904221|41.977665|2.7 mi|41.9472917|-87.6565753|781|777|-87.7089595|41.9466122
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:45:00-05:00|Addison & Greenview|13.4 mi|41.946976|-87.66655|n/a|2773|-87.904221|41.977665|0.5 mi|41.9472917|-87.6565753|130|145|-87.6663359|41.9470228
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:45:00-05:00|Addison Blue Line Station|10.8 mi|41.9465079|-87.7179123|n/a|1425|-87.904221|41.977665|3.2 mi|41.9472917|-87.6565753|943|925|-87.7179123|41.9465079
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:45:00-05:00|Addison & Wolcott|12.9 mi|41.946835|-87.676224|n/a|2570|-87.904221|41.977665|1.0 mi|41.9472917|-87.6565753|377|320|-87.6762239|41.9468801
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:45:00-05:00|Addison & California|11.8 mi|41.946625|-87.698135|n/a|2096|-87.904221|41.977665|2.1 mi|41.9472917|-87.6565753|615|610|-87.697853|41.9466942
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 06:45:00-05:00|Addison & Clark|14.0 mi|41.947147|-87.656181|n/a|2979|-87.904221|41.977665|128 ft|41.9472917|-87.6565753|11|12|-87.6561833|41.9472015
Ohare Airport|||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-11 07:00:00-05:00||13.5 mi|41.9489979|-87.6571019|2901|1789|-87.8822525|41.9797233|||||||
Ohare Airport|begin|||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:00:00-05:00||14.0 mi|41.947147|-87.656181|n/a|3011|-87.904221|41.977665|||||||
Ohare Airport|end|||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:00:00-05:00||14.0 mi|41.947147|-87.656181|n/a|3011|-87.904221|41.977665|||||||
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:00:00-05:00|Addison|10.3 mi|41.9472665|-87.7191813|1840|756|-87.8822525|41.9797233|3.3 mi|41.947147|-87.656181|n/a|1608|-87.718247|41.9473745
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:00:00-05:00|Jefferson Park Transit Center|7.6 mi|41.9706621|-87.7612831|1116|567|-87.8822525|41.9797233|6.0 mi|41.947147|-87.656181|n/a|2177|-87.760895|41.970634
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:00:00-05:00|Cumberland|3.3 mi|41.9841479|-87.8381263|288|301|-87.8822525|41.9797233|10.2 mi|41.947147|-87.656181|n/a|2908|-87.838028|41.984245
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:00:00-05:00|Rosemont|2.2 mi|41.9833846|-87.8594649|216|228|-87.8822525|41.9797233|11.3 mi|41.947147|-87.656181|n/a|2938|-87.85939|41.983505
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:00:00-05:00|O'Hare|1.9 mi|41.9777944|-87.9040972|278|333|-87.8822525|41.9797233|14.0 mi|41.947147|-87.656181|n/a|3159|-87.904221|41.977665
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:00:00-05:00|Montrose (Blue)|9.0 mi|41.9613378|-87.7437804|1530|1228|-87.8822525|41.9797233|4.9 mi|41.947147|-87.656181|n/a|2104|-87.743576|41.96154
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:00:00-05:00|Harlem|4.9 mi|41.9822096|-87.8075105|545|406|-87.8822525|41.9797233|8.6 mi|41.947147|-87.656181|n/a|2467|-87.8075119|41.9823319
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:00:00-05:00|Addison & Oakley|12.4 mi|41.946712|-87.685928|n/a|2360|-87.904221|41.977665|1.5 mi|41.9472917|-87.6565753|522|429|-87.685929|41.9467579
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:00:00-05:00|Addison & Elston|11.3 mi|41.94656|-87.708931|n/a|1866|-87.904221|41.977665|2.7 mi|41.9472917|-87.6565753|813|777|-87.7089595|41.9466122
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:00:00-05:00|Addison & Greenview|13.4 mi|41.946976|-87.66655|n/a|2773|-87.904221|41.977665|0.5 mi|41.9472917|-87.6565753|138|145|-87.6663359|41.9470228
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:00:00-05:00|Addison Blue Line Station|10.8 mi|41.9465079|-87.7179123|n/a|1425|-87.904221|41.977665|3.2 mi|41.9472917|-87.6565753|1020|925|-87.7179123|41.9465079
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:00:00-05:00|Addison & Wolcott|12.9 mi|41.946835|-87.676224|n/a|2570|-87.904221|41.977665|1.0 mi|41.9472917|-87.6565753|406|320|-87.6762239|41.9468801
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:00:00-05:00|Addison & California|11.8 mi|41.946625|-87.698135|n/a|2096|-87.904221|41.977665|2.1 mi|41.9472917|-87.6565753|691|610|-87.697853|41.9466942
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:00:00-05:00|Addison & Clark|14.0 mi|41.947147|-87.656181|n/a|2979|-87.904221|41.977665|128 ft|41.9472917|-87.6565753|21|12|-87.6561833|41.9472015
Ohare Airport|||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-11 07:15:00-05:00||13.5 mi|41.9472917|-87.6565753|2938|1730|-87.8822525|41.9797233|||||||
Ohare Airport|begin|||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:15:00-05:00||14.0 mi|41.947147|-87.656181|n/a|3128|-87.904221|41.977665|||||||
Ohare Airport|end|||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:15:00-05:00||14.0 mi|41.947147|-87.656181|n/a|3108|-87.904221|41.977665|||||||
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:15:00-05:00|Addison|10.3 mi|41.9472665|-87.7191813|1751|756|-87.8822525|41.9797233|3.3 mi|41.947147|-87.656181|n/a|1564|-87.718247|41.9473745
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:15:00-05:00|Jefferson Park Transit Center|7.6 mi|41.9706621|-87.7612831|982|567|-87.8822525|41.9797233|6.0 mi|41.947147|-87.656181|n/a|2284|-87.760895|41.970634
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:15:00-05:00|Cumberland|3.3 mi|41.9841479|-87.8381263|291|301|-87.8822525|41.9797233|10.2 mi|41.947147|-87.656181|n/a|2723|-87.838028|41.984245
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:15:00-05:00|Rosemont|2.2 mi|41.9833846|-87.8594649|218|228|-87.8822525|41.9797233|11.3 mi|41.947147|-87.656181|n/a|2830|-87.85939|41.983505
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:15:00-05:00|O'Hare|1.9 mi|41.9777944|-87.9040972|283|333|-87.8822525|41.9797233|14.0 mi|41.947147|-87.656181|n/a|3279|-87.904221|41.977665
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:15:00-05:00|Montrose (Blue)|9.2 mi|41.9613378|-87.7437804|1400|1107|-87.8822525|41.9797233|4.9 mi|41.947147|-87.656181|n/a|2117|-87.743576|41.96154
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:15:00-05:00|Harlem|4.9 mi|41.9822096|-87.8075105|389|406|-87.8822525|41.9797233|8.6 mi|41.947147|-87.656181|n/a|2569|-87.8075119|41.9823319
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:15:00-05:00|Addison & Oakley|12.4 mi|41.946712|-87.685928|n/a|2547|-87.904221|41.977665|1.5 mi|41.9472917|-87.6565753|535|429|-87.685929|41.9467579
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:15:00-05:00|Addison & Elston|11.2 mi|41.9466122|-87.7089595|n/a|1932|-87.904221|41.977665|2.7 mi|41.9472917|-87.6565753|862|777|-87.7089595|41.9466122
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:15:00-05:00|Addison & Greenview|13.4 mi|41.946976|-87.66655|n/a|3018|-87.904221|41.977665|0.5 mi|41.9472917|-87.6565753|142|145|-87.6663359|41.9470228
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:15:00-05:00|Addison Blue Line Station|10.8 mi|41.9465079|-87.7179123|n/a|1425|-87.904221|41.977665|3.2 mi|41.9472917|-87.6565753|1093|925|-87.7179123|41.9465079
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:15:00-05:00|Addison & Wolcott|12.9 mi|41.946835|-87.676224|n/a|2787|-87.904221|41.977665|1.0 mi|41.9472917|-87.6565753|431|320|-87.6762239|41.9468801
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:15:00-05:00|Addison & California|11.8 mi|41.946625|-87.698135|n/a|2276|-87.904221|41.977665|2.1 mi|41.9472917|-87.6565753|740|610|-87.697853|41.9466942
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:15:00-05:00|Addison & Clark|14.0 mi|41.947147|-87.656181|n/a|3247|-87.904221|41.977665|128 ft|41.9472917|-87.6565753|10|12|-87.6561833|41.9472015
Ohare Airport|||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-11 07:30:00-05:00||13.5 mi|41.9472917|-87.6565753|2752|1730|-87.8822525|41.9797233|||||||
Ohare Airport|begin|||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:30:00-05:00||14.0 mi|41.947147|-87.656181|n/a|3133|-87.904221|41.977665|||||||
Ohare Airport|end|||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:30:00-05:00||14.0 mi|41.947147|-87.656181|n/a|3102|-87.904221|41.977665|||||||
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:30:00-05:00|Addison|10.3 mi|41.9472665|-87.7191813|1598|756|-87.8822525|41.9797233|3.3 mi|41.947147|-87.656181|n/a|1629|-87.718247|41.9473745
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:30:00-05:00|Jefferson Park Transit Center|7.6 mi|41.9706621|-87.7612831|804|567|-87.8822525|41.9797233|6.0 mi|41.947147|-87.656181|n/a|1877|-87.760895|41.970634
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:30:00-05:00|Cumberland|3.3 mi|41.9841479|-87.8381263|323|301|-87.8822525|41.9797233|10.2 mi|41.947147|-87.656181|n/a|2712|-87.838028|41.984245
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:30:00-05:00|Rosemont|2.2 mi|41.9833846|-87.8594649|249|228|-87.8822525|41.9797233|11.3 mi|41.947147|-87.656181|n/a|2796|-87.85939|41.983505
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:30:00-05:00|O'Hare|1.9 mi|41.9777944|-87.9040972|299|333|-87.8822525|41.9797233|14.0 mi|41.947147|-87.656181|n/a|3279|-87.904221|41.977665
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:30:00-05:00|Montrose (Blue)|9.3 mi|41.9613378|-87.7437804|1309|1031|-87.8822525|41.9797233|4.9 mi|41.947147|-87.656181|n/a|2042|-87.743576|41.96154
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:30:00-05:00|Harlem|4.9 mi|41.9822096|-87.8075105|413|406|-87.8822525|41.9797233|8.6 mi|41.947147|-87.656181|n/a|2526|-87.8075119|41.9823319
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:30:00-05:00|Addison & Oakley|12.4 mi|41.946712|-87.685928|n/a|2433|-87.904221|41.977665|1.5 mi|41.9472917|-87.6565753|532|429|-87.685929|41.9467579
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:30:00-05:00|Addison & Elston|11.3 mi|41.94656|-87.708931|n/a|1946|-87.904221|41.977665|2.7 mi|41.9472917|-87.6565753|920|777|-87.7089595|41.9466122
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:30:00-05:00|Addison & Greenview|13.4 mi|41.946976|-87.66655|n/a|2904|-87.904221|41.977665|0.5 mi|41.9472917|-87.6565753|130|145|-87.6663359|41.9470228
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:30:00-05:00|Addison Blue Line Station|10.8 mi|41.9465079|-87.7179123|n/a|1425|-87.904221|41.977665|3.2 mi|41.9472917|-87.6565753|1036|925|-87.7179123|41.9465079
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:30:00-05:00|Addison & Wolcott|12.9 mi|41.946835|-87.676224|n/a|2690|-87.904221|41.977665|1.0 mi|41.9472917|-87.6565753|441|320|-87.6762239|41.9468801
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:30:00-05:00|Addison & California|11.8 mi|41.946625|-87.698135|n/a|2162|-87.904221|41.977665|2.1 mi|41.9472917|-87.6565753|794|610|-87.697853|41.9466942
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:30:00-05:00|Addison & Clark|14.0 mi|41.947147|-87.656181|n/a|3133|-87.904221|41.977665|128 ft|41.9472917|-87.6565753|10|12|-87.6561833|41.9472015
Ohare Airport|||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-11 07:45:00-05:00||13.5 mi|41.9472917|-87.6565753|2356|1730|-87.8822525|41.9797233|||||||
Ohare Airport|begin|||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:45:00-05:00||14.0 mi|41.947147|-87.656181|n/a|3116|-87.904221|41.977665|||||||
Ohare Airport|end|||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:45:00-05:00||14.0 mi|41.947147|-87.656181|n/a|3116|-87.904221|41.977665|||||||
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:45:00-05:00|Addison|10.3 mi|41.9472665|-87.7191813|1301|756|-87.8822525|41.9797233|3.3 mi|41.947147|-87.656181|n/a|1565|-87.718247|41.9473745
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:45:00-05:00|Jefferson Park Transit Center|7.6 mi|41.9706621|-87.7612831|591|567|-87.8822525|41.9797233|6.0 mi|41.947147|-87.656181|n/a|2239|-87.760895|41.970634
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:45:00-05:00|Cumberland|3.3 mi|41.9841479|-87.8381263|284|301|-87.8822525|41.9797233|10.2 mi|41.947147|-87.656181|n/a|2733|-87.838028|41.984245
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:45:00-05:00|Rosemont|2.2 mi|41.9833846|-87.8594649|208|228|-87.8822525|41.9797233|11.3 mi|41.947147|-87.656181|n/a|2863|-87.85939|41.983505
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:45:00-05:00|O'Hare|1.9 mi|41.9777944|-87.9040972|348|333|-87.8822525|41.9797233|14.0 mi|41.947147|-87.656181|n/a|3242|-87.904221|41.977665
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:45:00-05:00|Montrose (Blue)|9.5 mi|41.9613378|-87.7437804|1159|918|-87.8822525|41.9797233|4.9 mi|41.947147|-87.656181|n/a|1811|-87.743576|41.96154
Ohare Airport|begin|start||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:45:00-05:00|Harlem|4.9 mi|41.9822096|-87.8075105|388|406|-87.8822525|41.9797233|8.6 mi|41.947147|-87.656181|n/a|2533|-87.8075119|41.9823319
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:45:00-05:00|Addison & Oakley|12.4 mi|41.946712|-87.685928|n/a|2370|-87.904221|41.977665|1.5 mi|41.9472917|-87.6565753|496|429|-87.685929|41.9467579
Ohare Airport|end|finish||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 07:45:00-05:00|Addison & Elston|11.2 mi|41.9466122|-87.7089595|n/a|1932|-87.904221|41.977665|2.7 mi|41.9472917|-87.6565753|899|777|-87.7089595|41.9466122
