origin|split_on_leg|drive_leg|avoid|destination|mode|units|timezone|departure_time|split_point|distance_mi|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y|distance_mi|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:50:00-05:00||5.4|42.374262|-71.030395||583|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:50:00-05:00||5.4|42.374262|-71.030395||543|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:50:00-05:00|Kendall|2.3|42.3623895|-71.0862031|790|702|-71.1191387|42.3736294|3.7|42.374262|-71.030395||300|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:50:00-05:00|Charles/MGH|3.9|42.3611521|-71.070619|864|845|-71.1186766|42.3732897|2.7|42.374262|-71.030395||1063|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:50:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|2|2|-71.1186766|42.3732897|5.4|42.374262|-71.030395||533|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:50:00-05:00|Central|1|42.3653463|-71.103606|428|431|-71.1186766|42.3732897|4.6|42.374262|-71.030395||438|-71.103802|42.365486
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:50:00-05:00|Park Street|5.1|42.3563193|-71.0622047|1059|947|-71.1191387|42.3736294|2.3|42.374262|-71.030395||813|-71.0623081|42.3563808
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:50:00-05:00|State|3.7|42.3586466|-71.057326||1175|-71.118956|42.373362|3.1|42.3747715|-71.0290294|623|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:50:00-05:00|Maverick|4.8|42.3691186|-71.0395296||413|-71.118956|42.373362|1.4|42.3747715|-71.0290294|350|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:50:00-05:00|Aquarium|4|42.3597918|-71.0515702||1556|-71.118956|42.373362|3.1|42.3747715|-71.0290294|669|669|-71.0515464|42.3596586
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 08:50:00-05:00|Airport Station|5.4|42.374262|-71.030395||533|-71.118956|42.373362|0.6|42.3747715|-71.0290294|103|108|-71.0305389|42.3745164
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 09:00:00-05:00||10.7|42.3747715|-71.0290294|1716|1542|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:00:00-05:00||5.6|42.374262|-71.030395||626|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:00:00-05:00||5.6|42.374262|-71.030395||652|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:00:00-05:00|Kendall|2.3|42.3623895|-71.0862031|748|702|-71.1191387|42.3736294|3.7|42.374262|-71.030395||404|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:00:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|901|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1060|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:00:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|1|2|-71.1186766|42.3732897|5.6|42.374262|-71.030395||707|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:00:00-05:00|Central|1|42.3653463|-71.103606|464|431|-71.1186766|42.3732897|4.6|42.374262|-71.030395||552|-71.103802|42.365486
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:00:00-05:00|Park Street|5.1|42.3563193|-71.0622047|1056|947|-71.1191387|42.3736294|2.3|42.374262|-71.030395||822|-71.0623081|42.3563808
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:00:00-05:00|State|3.7|42.3586466|-71.057326||1157|-71.118956|42.373362|3.1|42.3747715|-71.0290294|704|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:00:00-05:00|Maverick|4.9|42.3691186|-71.0395296||587|-71.118956|42.373362|1.4|42.3747715|-71.0290294|353|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:00:00-05:00|Government Center|3.6|42.3597135|-71.0591799||1053|-71.118956|42.373362|2.9|42.3747715|-71.0290294|522|531|-71.0597895|42.3596291
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:00:00-05:00|Airport Station|5.6|42.374262|-71.030395||707|-71.118956|42.373362|0.6|42.3747715|-71.0290294|107|108|-71.0305389|42.3745164
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:00:00-05:00|Aquarium|4|42.3597918|-71.0515702||1538|-71.118956|42.373362|3.1|42.3747715|-71.0290294|615|669|-71.0515464|42.3596586
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 09:10:00-05:00||9.4|42.3747715|-71.0290294|1565|1582|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:10:00-05:00||5.6|42.374262|-71.030395||764|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:10:00-05:00||5.6|42.374262|-71.030395||2100|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:10:00-05:00|Kendall|2.3|42.3623895|-71.0862031|719|702|-71.1191387|42.3736294|3.7|42.374262|-71.030395||1445|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:10:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|870|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1064|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:10:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|1|2|-71.1186766|42.3732897|5.6|42.374262|-71.030395||2100|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:10:00-05:00|Central|1|42.3653463|-71.103606|394|431|-71.1186766|42.3732897|4.6|42.374262|-71.030395||1863|-71.103802|42.365486
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:10:00-05:00|Park Street|5.1|42.3563193|-71.0622047|1058|947|-71.1191387|42.3736294|2.3|42.374262|-71.030395||818|-71.0623081|42.3563808
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:10:00-05:00|State|3.7|42.3586466|-71.057326||1157|-71.118956|42.373362|3.1|42.3747715|-71.0290294|682|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:10:00-05:00|Maverick|4.9|42.3691186|-71.0395296||1980|-71.118956|42.373362|1.4|42.3747715|-71.0290294|335|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:10:00-05:00|Government Center|3.6|42.3597135|-71.0591799||1053|-71.118956|42.373362|2.9|42.3747715|-71.0290294|517|531|-71.0597895|42.3596291
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:10:00-05:00|Airport Station|5.6|42.374262|-71.030395||2100|-71.118956|42.373362|0.6|42.3747715|-71.0290294|105|108|-71.0305389|42.3745164
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:10:00-05:00|Aquarium|4|42.3597918|-71.0515702||1538|-71.118956|42.373362|3.1|42.3747715|-71.0290294|685|669|-71.0515464|42.3596586
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 09:20:00-05:00||10.7|42.3747715|-71.0290294|1634|1542|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:20:00-05:00||5.6|42.374262|-71.030395||1801|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:20:00-05:00||5.6|42.374262|-71.030395||1959|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:20:00-05:00|Kendall|2.3|42.3623895|-71.0862031|692|702|-71.1191387|42.3736294|3.7|42.374262|-71.030395||1468|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:20:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|841|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1061|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:20:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|1|2|-71.1186766|42.3732897|5.6|42.374262|-71.030395||1943|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:20:00-05:00|Central|1|42.3653463|-71.103606|428|431|-71.1186766|42.3732897|4.7|42.374262|-71.030395||1757|-71.103802|42.365486
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:20:00-05:00|Park Street|5.1|42.3563193|-71.0622047|1068|947|-71.1191387|42.3736294|2.3|42.374262|-71.030395||815|-71.0623081|42.3563808
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:20:00-05:00|State|3.7|42.3586466|-71.057326||1124|-71.118956|42.373362|3.1|42.3747715|-71.0290294|824|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:20:00-05:00|Maverick|4.9|42.3691186|-71.0395296||1823|-71.118956|42.373362|1.4|42.3747715|-71.0290294|335|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:20:00-05:00|Government Center|3.6|42.3597135|-71.0591799||1059|-71.118956|42.373362|2.9|42.3747715|-71.0290294|565|531|-71.0597895|42.3596291
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:20:00-05:00|Airport Station|5.6|42.374262|-71.030395||1943|-71.118956|42.373362|0.6|42.3747715|-71.0290294|107|108|-71.0305389|42.3745164
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:20:00-05:00|Aquarium|4|42.3597918|-71.0515702||1505|-71.118956|42.373362|3.1|42.3747715|-71.0290294|614|669|-71.0515464|42.3596586
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 09:30:00-05:00||10.7|42.3747715|-71.0290294|1567|1542|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:30:00-05:00||5.6|42.374262|-71.030395||1925|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:30:00-05:00||5.6|42.374262|-71.030395||1955|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:30:00-05:00|Kendall|2.3|42.3623895|-71.0862031|703|702|-71.1191387|42.3736294|3.7|42.374262|-71.030395||1326|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:30:00-05:00|Downtown Crossing|5.8|42.3549395|-71.05975|1142|1108|-71.1186766|42.3732897|2.2|42.374262|-71.030395||746|-71.0599775|42.3550909
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:30:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|839|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1056|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:30:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|1|2|-71.1186766|42.3732897|5.6|42.374262|-71.030395||1876|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:30:00-05:00|Central|1|42.3653463|-71.103606|389|431|-71.1186766|42.3732897|4.7|42.374262|-71.030395||1587|-71.103802|42.365486
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:30:00-05:00|State|3.7|42.3586466|-71.057326||1123|-71.118956|42.373362|3.1|42.3747715|-71.0290294|747|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:30:00-05:00|Maverick|5|42.3691186|-71.0395296||1756|-71.118956|42.373362|1.4|42.3747715|-71.0290294|353|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:30:00-05:00|Aquarium|4|42.3597918|-71.0515702||1504|-71.118956|42.373362|3.1|42.3747715|-71.0290294|642|669|-71.0515464|42.3596586
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:30:00-05:00|Airport Station|5.6|42.374262|-71.030395||1876|-71.118956|42.373362|0.6|42.3747715|-71.0290294|108|108|-71.0305389|42.3745164
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 09:40:00-05:00||10.7|42.3747715|-71.0290294|1635|1542|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:40:00-05:00||5.6|42.374262|-71.030395||1715|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:40:00-05:00||5.6|42.374262|-71.030395||1721|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:40:00-05:00|Kendall|2.3|42.3623895|-71.0862031|741|702|-71.1191387|42.3736294|3.7|42.374262|-71.030395||1125|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:40:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|878|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1073|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:40:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|3|2|-71.1186766|42.3732897|5.6|42.374262|-71.030395||1715|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:40:00-05:00|Central|1|42.3653463|-71.103606|426|431|-71.1186766|42.3732897|4.6|42.374262|-71.030395||1146|-71.103802|42.365486
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:40:00-05:00|Park Street|5.1|42.3563193|-71.0622047|1096|941|-71.1191387|42.3736294|2.3|42.374262|-71.030395||829|-71.0623081|42.3563808
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:40:00-05:00|State|3.7|42.3586466|-71.057326||1186|-71.118956|42.373362|3.1|42.3747715|-71.0290294|719|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:40:00-05:00|Maverick|4.9|42.3691186|-71.0395296||1595|-71.118956|42.373362|1.4|42.3747715|-71.0290294|335|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:40:00-05:00|Government Center|3.6|42.3597135|-71.0591799||1082|-71.118956|42.373362|2.9|42.3747715|-71.0290294|546|531|-71.0597895|42.3596291
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:40:00-05:00|Airport Station|5.6|42.374262|-71.030395||1715|-71.118956|42.373362|0.6|42.3747715|-71.0290294|109|108|-71.0305389|42.3745164
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:40:00-05:00|Aquarium|4|42.3597918|-71.0515702||1567|-71.118956|42.373362|3.1|42.3747715|-71.0290294|708|669|-71.0515464|42.3596586
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 09:50:00-05:00||10.7|42.3747715|-71.0290294|1556|1542|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:50:00-05:00||5.6|42.374262|-71.030395||1831|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:50:00-05:00||5.6|42.374262|-71.030395||1831|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 09:50:00-05:00|Kendall|2.3|42.3623895|-71.0862031|764|702|-71.1191387|42.3736294|3.8|42.374262|-71.030395||727|-71.0862248|42.3622401
