origin|split_on_leg|driver_leg|avoid|destination|mode|units|timezone|departure_time|split_point|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 08:00:00-05:00|40.7480716/-73.9471688|40.7480716|-73.9471688|1935|6432|1204|-73.9932975|40.7295629|40.774059|-73.871857|n/a|10320|1620|-73.9472068|40.747956
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 08:00:00-05:00|40.7530768/-73.9069949|40.7530768|-73.9069949|2227|12806|1604|-73.9932975|40.7295629|40.774059|-73.871857|n/a|6730|1200|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 08:00:00-05:00|40.7623826/-73.9863368|40.7623826|-73.9863368|2231|5914|1382|-73.9997754|40.7271183|40.774059|-73.871857|n/a|14178|2160|-73.9862468|40.7625048
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 08:15:00-05:00|40.746543/-73.890732|40.746543|-73.890732|n/a|13219|2063|-73.9943326|40.7285304|40.7714389|-73.8718939|708|4624|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 08:15:00-05:00|40.774059/-73.871857|40.774059|-73.871857|n/a|18737|3039|-73.9943326|40.7285304|40.7734911|-73.8758586|86|334|96|-73.8720814|40.7740263
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 08:30:00-05:00||40.7692473|-73.8686737|2335|16324|1657|-73.9932975|40.7295629|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 08:45:00-05:00||40.774059|-73.871857|n/a|18737|2799|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 09:00:00-05:00||40.774059|-73.871857|n/a|18737|2799|-73.9943326|40.7285304|||||||
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 08:45:00-05:00|40.73101/-74.0013002|40.73101|-74.0013002|200|254|130|-74.0001873|40.7313277|40.774059|-73.871857|n/a|18091|2520|-74.0012201|40.7311041
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 08:45:00-05:00|40.7602762/-73.9754916|40.7602762|-73.9754916|1466|4901|1341|-73.9932975|40.7295629|40.774059|-73.871857|n/a|13094|1980|-73.9755398|40.7602095
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 08:45:00-05:00|40.7520038/-73.9287806|40.7520038|-73.9287806|2190|9214|1710|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9077|1500|-73.928781|40.752039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 08:45:00-05:00|40.7465008/-73.8910021|40.7465008|-73.8910021|2046|12115|1491|-73.9932975|40.7295629|40.774059|-73.871857|n/a|5259|651|-73.8907842|40.7466375
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 08:45:00-05:00|40.7480716/-73.9471688|40.7480716|-73.9471688|1762|6432|1204|-73.9932975|40.7295629|40.774059|-73.871857|n/a|10320|1440|-73.9472068|40.747956
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 08:45:00-05:00|40.7530768/-73.9069949|40.7530768|-73.9069949|2079|12806|1604|-73.9932975|40.7295629|40.774059|-73.871857|n/a|6730|1200|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 08:45:00-05:00|40.7623826/-73.9863368|40.7623826|-73.9863368|1958|6451|1282|-73.9997754|40.7271183|40.774059|-73.871857|n/a|14178|1980|-73.9862468|40.7625048
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 09:00:00-05:00|40.746543/-73.890732|40.746543|-73.890732|n/a|13704|2003|-73.9943326|40.7285304|40.7714389|-73.8718939|569|4624|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 09:00:00-05:00|40.774059/-73.871857|40.774059|-73.871857|n/a|18737|2799|-73.9943326|40.7285304|40.7734911|-73.8758586|98|334|96|-73.8720814|40.7740263
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 09:15:00-05:00||40.7692473|-73.8686737|2147|16359|1593|-73.9932975|40.7295629|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 09:30:00-05:00||40.774059|-73.871857|n/a|18252|2919|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 09:45:00-05:00||40.774059|-73.871857|n/a|18252|2919|-73.9943326|40.7285304|||||||
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 09:30:00-05:00|40.73101/-74.0013002|40.73101|-74.0013002|160|254|130|-74.0001873|40.7313277|40.774059|-73.871857|n/a|17606|2640|-74.0012201|40.7311041
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 09:30:00-05:00|40.7578741/-73.9819016|40.7578741|-73.9819016|1477|3670|1032|-74.0001873|40.7313277|40.774059|-73.871857|n/a|14210|2160|-73.9817907|40.7578276
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 09:30:00-05:00|40.7520038/-73.9287806|40.7520038|-73.9287806|1916|7927|1572|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9077|1560|-73.928781|40.752039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 09:30:00-05:00|40.7465008/-73.8910021|40.7465008|-73.8910021|1762|12115|1491|-73.9932975|40.7295629|40.774059|-73.871857|n/a|5259|651|-73.8907842|40.7466375
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 09:30:00-05:00|40.7530768/-73.9069949|40.7530768|-73.9069949|1797|12806|1604|-73.9932975|40.7295629|40.774059|-73.871857|n/a|6730|1200|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 09:30:00-05:00|40.7647873/-73.9664645|40.7647873|-73.9664645|1464|5285|1391|-73.9932975|40.7295629|40.774059|-73.871857|n/a|12197|1740|-73.966113|40.764629
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 09:30:00-05:00|40.754101/-73.9423347|40.754101|-73.9423347|1632|7212|1361|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9907|1560|-73.9424742|40.7541777
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 09:45:00-05:00|40.746543/-73.890732|40.746543|-73.890732|n/a|13704|1943|-73.9943326|40.7285304|40.7714389|-73.8718939|485|4624|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 09:45:00-05:00|40.774059/-73.871857|40.774059|-73.871857|n/a|18737|2799|-73.9943326|40.7285304|40.7734911|-73.8758586|88|334|96|-73.8720814|40.7740263
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 10:00:00-05:00||40.7714389|-73.8718939|1934|15879|1500|-73.9997754|40.7271183|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 10:15:00-05:00||40.774059|-73.871857|n/a|18252|2979|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 10:30:00-05:00||40.774059|-73.871857|n/a|18252|2979|-73.9943326|40.7285304|||||||
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 10:15:00-05:00|40.73101/-74.0013002|40.73101|-74.0013002|223|254|130|-74.0001873|40.7313277|40.774059|-73.871857|n/a|18091|2580|-74.0012201|40.7311041
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 10:15:00-05:00|40.7578741/-73.9819016|40.7578741|-73.9819016|1307|3670|1032|-74.0001873|40.7313277|40.774059|-73.871857|n/a|14210|2100|-73.9817907|40.7578276
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 10:15:00-05:00|40.7520038/-73.9287806|40.7520038|-73.9287806|2004|8409|1751|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9077|1560|-73.928781|40.752039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 10:15:00-05:00|40.7465008/-73.8910021|40.7465008|-73.8910021|1842|12115|1491|-73.9932975|40.7295629|40.774059|-73.871857|n/a|5259|651|-73.8907842|40.7466375
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 10:15:00-05:00|40.7530768/-73.9069949|40.7530768|-73.9069949|1912|12806|1604|-73.9932975|40.7295629|40.774059|-73.871857|n/a|6730|1200|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 10:15:00-05:00|40.7647873/-73.9664645|40.7647873|-73.9664645|1511|5285|1391|-73.9932975|40.7295629|40.774059|-73.871857|n/a|12197|1800|-73.966113|40.764629
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 10:15:00-05:00|40.754101/-73.9423347|40.754101|-73.9423347|1814|7760|1646|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9907|1500|-73.9424742|40.7541777
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 10:30:00-05:00|40.746543/-73.890732|40.746543|-73.890732|n/a|13704|1823|-73.9943326|40.7285304|40.7714389|-73.8718939|464|4624|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 10:30:00-05:00|40.774059/-73.871857|40.774059|-73.871857|n/a|18737|2859|-73.9943326|40.7285304|40.7734911|-73.8758586|91|334|96|-73.8720814|40.7740263
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 10:45:00-05:00||40.7714389|-73.8718939|2083|15951|1571|-73.9997754|40.7271183|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 11:00:00-05:00||40.774059|-73.871857|n/a|18737|2739|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 11:15:00-05:00||40.774059|-73.871857|n/a|18737|2739|-73.9943326|40.7285304|||||||
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 11:00:00-05:00|40.73101/-74.0013002|40.73101|-74.0013002|118|254|130|-74.0001873|40.7313277|40.774059|-73.871857|n/a|18091|2460|-74.0012201|40.7311041
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 11:00:00-05:00|40.7602762/-73.9754916|40.7602762|-73.9754916|1469|4752|1370|-74.0001873|40.7313277|40.774059|-73.871857|n/a|13094|1860|-73.9755398|40.7602095
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 11:00:00-05:00|40.7520038/-73.9287806|40.7520038|-73.9287806|1784|8945|1621|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9077|1500|-73.928781|40.752039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 11:00:00-05:00|40.7465008/-73.8910021|40.7465008|-73.8910021|1654|12115|1491|-73.9932975|40.7295629|40.774059|-73.871857|n/a|5259|651|-73.8907842|40.7466375
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 11:00:00-05:00|40.7480716/-73.9471688|40.7480716|-73.9471688|1504|6432|1204|-73.9932975|40.7295629|40.774059|-73.871857|n/a|10320|1620|-73.9472068|40.747956
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 11:00:00-05:00|40.7530768/-73.9069949|40.7530768|-73.9069949|1697|12806|1604|-73.9932975|40.7295629|40.774059|-73.871857|n/a|6730|1200|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 11:00:00-05:00|40.7623826/-73.9863368|40.7623826|-73.9863368|1844|6344|1520|-74.0001873|40.7313277|40.774059|-73.871857|n/a|14178|1860|-73.9862468|40.7625048
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 11:15:00-05:00|40.746543/-73.890732|40.746543|-73.890732|n/a|13219|1883|-73.9943326|40.7285304|40.7714389|-73.8718939|533|4624|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 11:15:00-05:00|40.774059/-73.871857|40.774059|-73.871857|n/a|18737|2739|-73.9943326|40.7285304|40.7734911|-73.8758586|79|334|83|-73.8720814|40.7740263
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 11:30:00-05:00||40.7714389|-73.8718939|2382|15951|1571|-73.9997754|40.7271183|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 11:45:00-05:00||40.774059|-73.871857|n/a|18737|2679|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 12:00:00-05:00||40.774059|-73.871857|n/a|18737|2679|-73.9943326|40.7285304|||||||
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 11:45:00-05:00|40.73101/-74.0013002|40.73101|-74.0013002|167|254|130|-74.0001873|40.7313277|40.774059|-73.871857|n/a|18091|2400|-74.0012201|40.7311041
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 11:45:00-05:00|40.7602762/-73.9754916|40.7602762|-73.9754916|1592|4466|1332|-73.9932975|40.7295629|40.774059|-73.871857|n/a|13094|1740|-73.9755398|40.7602095
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 11:45:00-05:00|40.7520038/-73.9287806|40.7520038|-73.9287806|1938|8817|1626|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9077|1680|-73.928781|40.752039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 11:45:00-05:00|40.7465008/-73.8910021|40.7465008|-73.8910021|1873|12115|1491|-73.9932975|40.7295629|40.774059|-73.871857|n/a|5259|651|-73.8907842|40.7466375
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 11:45:00-05:00|40.7480716/-73.9471688|40.7480716|-73.9471688|1604|6816|1282|-73.9932975|40.7295629|40.774059|-73.871857|n/a|10320|1620|-73.9472068|40.747956
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 11:45:00-05:00|40.7530768/-73.9069949|40.7530768|-73.9069949|1890|12806|1604|-73.9932975|40.7295629|40.774059|-73.871857|n/a|6730|1200|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 11:45:00-05:00|40.7623826/-73.9863368|40.7623826|-73.9863368|1617|5746|1360|-73.9997754|40.7271183|40.774059|-73.871857|n/a|14178|1920|-73.9862468|40.7625048
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 12:00:00-05:00|40.746543/-73.890732|40.746543|-73.890732|n/a|13219|1883|-73.9943326|40.7285304|40.7714389|-73.8718939|431|4624|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 12:00:00-05:00|40.774059/-73.871857|40.774059|-73.871857|n/a|18737|2679|-73.9943326|40.7285304|40.7734911|-73.8758586|83|334|83|-73.8720814|40.7740263
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 12:15:00-05:00||40.7714389|-73.8718939|2357|16046|1930|-73.9997754|40.7271183|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 12:30:00-05:00||40.774059|-73.871857|n/a|18737|2739|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 12:45:00-05:00||40.774059|-73.871857|n/a|18737|2739|-73.9943326|40.7285304|||||||
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 12:30:00-05:00|40.73101/-74.0013002|40.73101|-74.0013002|150|254|130|-74.0001873|40.7313277|40.774059|-73.871857|n/a|18091|2460|-74.0012201|40.7311041
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 12:30:00-05:00|40.7602762/-73.9754916|40.7602762|-73.9754916|1493|4535|1221|-73.9932975|40.7295629|40.774059|-73.871857|n/a|13094|1920|-73.9755398|40.7602095
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 12:30:00-05:00|40.7520038/-73.9287806|40.7520038|-73.9287806|1748|8505|1529|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9077|1560|-73.928781|40.752039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 12:30:00-05:00|40.7465008/-73.8910021|40.7465008|-73.8910021|1727|12069|1497|-73.9932975|40.7295629|40.774059|-73.871857|n/a|5259|651|-73.8907842|40.7466375
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 12:30:00-05:00|40.7480716/-73.9471688|40.7480716|-73.9471688|1486|6432|1204|-73.9932975|40.7295629|40.774059|-73.871857|n/a|10320|1500|-73.9472068|40.747956
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 12:30:00-05:00|40.7530768/-73.9069949|40.7530768|-73.9069949|1804|12806|1604|-73.9932975|40.7295629|40.774059|-73.871857|n/a|6730|1260|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 12:30:00-05:00|40.7623826/-73.9863368|40.7623826|-73.9863368|1759|5857|1259|-73.9997754|40.7271183|40.774059|-73.871857|n/a|14178|2160|-73.9862468|40.7625048
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 12:45:00-05:00|40.746543/-73.890732|40.746543|-73.890732|n/a|13219|1883|-73.9943326|40.7285304|40.7714389|-73.8718939|489|4624|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 12:45:00-05:00|40.774059/-73.871857|40.774059|-73.871857|n/a|18737|2739|-73.9943326|40.7285304|40.7734911|-73.8758586|87|334|83|-73.8720814|40.7740263
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:00:00-05:00||40.7714389|-73.8718939|2394|15951|1571|-73.9997754|40.7271183|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:15:00-05:00||40.774059|-73.871857|n/a|18252|2799|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:30:00-05:00||40.774059|-73.871857|n/a|18252|2799|-73.9943326|40.7285304|||||||
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:15:00-05:00|40.73101/-74.0013002|40.73101|-74.0013002|198|254|130|-74.0001873|40.7313277|40.774059|-73.871857|n/a|17606|2520|-74.0012201|40.7311041
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:15:00-05:00|40.7578741/-73.9819016|40.7578741|-73.9819016|1096|4036|1035|-73.9997754|40.7271183|40.774059|-73.871857|n/a|14210|2040|-73.9817907|40.7578276
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:15:00-05:00|40.7520038/-73.9287806|40.7520038|-73.9287806|1735|7927|1572|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9077|1440|-73.928781|40.752039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:15:00-05:00|40.7465008/-73.8910021|40.7465008|-73.8910021|1606|12129|1515|-73.9932975|40.7295629|40.774059|-73.871857|n/a|5259|651|-73.8907842|40.7466375
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:15:00-05:00|40.7530768/-73.9069949|40.7530768|-73.9069949|1731|12806|1604|-73.9932975|40.7295629|40.774059|-73.871857|n/a|6730|1200|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:15:00-05:00|40.7647873/-73.9664645|40.7647873|-73.9664645|1474|5285|1391|-73.9932975|40.7295629|40.774059|-73.871857|n/a|12197|1620|-73.966113|40.764629
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:15:00-05:00|40.754101/-73.9423347|40.754101|-73.9423347|1557|7212|1361|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9907|1440|-73.9424742|40.7541777
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:30:00-05:00|40.746543/-73.890732|40.746543|-73.890732|n/a|13219|1823|-73.9943326|40.7285304|40.7714389|-73.8718939|536|4624|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:30:00-05:00|40.774059/-73.871857|40.774059|-73.871857|n/a|18252|2799|-73.9943326|40.7285304|40.7734911|-73.8758586|84|334|83|-73.8720814|40.7740263
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 13:45:00-05:00||40.7714389|-73.8718939|2635|15864|1475|-73.9997754|40.7271183|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:00:00-05:00||40.774059|-73.871857|n/a|18252|2679|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:15:00-05:00||40.774059|-73.871857|n/a|18252|2679|-73.9943326|40.7285304|||||||
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:00:00-05:00|40.73101/-74.0013002|40.73101|-74.0013002|134|254|130|-74.0001873|40.7313277|40.774059|-73.871857|n/a|17606|2400|-74.0012201|40.7311041
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:00:00-05:00|40.7578741/-73.9819016|40.7578741|-73.9819016|1147|3670|1032|-74.0001873|40.7313277|40.774059|-73.871857|n/a|14210|2160|-73.9817907|40.7578276
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:00:00-05:00|40.7520038/-73.9287806|40.7520038|-73.9287806|1554|8505|1529|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9077|1740|-73.928781|40.752039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:00:00-05:00|40.7465008/-73.8910021|40.7465008|-73.8910021|1607|12115|1491|-73.9932975|40.7295629|40.774059|-73.871857|n/a|5259|651|-73.8907842|40.7466375
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:00:00-05:00|40.7530768/-73.9069949|40.7530768|-73.9069949|1650|12806|1604|-73.9932975|40.7295629|40.774059|-73.871857|n/a|6730|1140|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:00:00-05:00|40.7647873/-73.9664645|40.7647873|-73.9664645|1498|5285|1391|-73.9932975|40.7295629|40.774059|-73.871857|n/a|12197|1860|-73.966113|40.764629
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:00:00-05:00|40.754101/-73.9423347|40.754101|-73.9423347|1455|7212|1361|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9907|1380|-73.9424742|40.7541777
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:15:00-05:00|40.746543/-73.890732|40.746543|-73.890732|n/a|13704|1763|-73.9943326|40.7285304|40.7714389|-73.8718939|475|4624|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:15:00-05:00|40.774059/-73.871857|40.774059|-73.871857|n/a|18252|2679|-73.9943326|40.7285304|40.7734911|-73.8758586|85|334|83|-73.8720814|40.7740263
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:30:00-05:00||40.7714389|-73.8718939|2543|15864|1475|-73.9997754|40.7271183|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:45:00-05:00||40.774059|-73.871857|n/a|18737|2679|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 15:00:00-05:00||40.774059|-73.871857|n/a|18737|2679|-73.9943326|40.7285304|||||||
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:45:00-05:00|40.73101/-74.0013002|40.73101|-74.0013002|147|254|130|-74.0001873|40.7313277|40.774059|-73.871857|n/a|18091|2400|-74.0012201|40.7311041
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:45:00-05:00|40.7602762/-73.9754916|40.7602762|-73.9754916|1288|4533|1244|-73.9932975|40.7295629|40.774059|-73.871857|n/a|13094|1860|-73.9755398|40.7602095
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:45:00-05:00|40.7520038/-73.9287806|40.7520038|-73.9287806|1706|7927|1572|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9077|1500|-73.928781|40.752039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:45:00-05:00|40.7465008/-73.8910021|40.7465008|-73.8910021|1722|12115|1491|-73.9932975|40.7295629|40.774059|-73.871857|n/a|5259|651|-73.8907842|40.7466375
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:45:00-05:00|40.7480716/-73.9471688|40.7480716|-73.9471688|1357|6432|1204|-73.9932975|40.7295629|40.774059|-73.871857|n/a|10320|1740|-73.9472068|40.747956
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:45:00-05:00|40.7530768/-73.9069949|40.7530768|-73.9069949|1755|12806|1604|-73.9932975|40.7295629|40.774059|-73.871857|n/a|6730|1200|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 14:45:00-05:00|40.7623826/-73.9863368|40.7623826|-73.9863368|1424|6451|1282|-73.9997754|40.7271183|40.774059|-73.871857|n/a|14178|2040|-73.9862468|40.7625048
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 15:00:00-05:00|40.746543/-73.890732|40.746543|-73.890732|n/a|13219|1763|-73.9943326|40.7285304|40.7714389|-73.8718939|452|4624|414|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 15:00:00-05:00|40.774059/-73.871857|40.774059|-73.871857|n/a|18252|2799|-73.9943326|40.7285304|40.7734911|-73.8758586|83|334|83|-73.8720814|40.7740263
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 15:15:00-05:00||40.7714389|-73.8718939|2514|14559|2415|-73.9932975|40.7295629|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 15:30:00-05:00||40.774059|-73.871857|n/a|18252|2739|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-13 15:45:00-05:00||40.774059|-73.871857|n/a|18252|2739|-73.9943326|40.7285304|||||||
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 15:30:00-05:00|40.73101/-74.0013002|40.73101|-74.0013002|187|254|130|-74.0001873|40.7313277|40.774059|-73.871857|n/a|17606|2460|-74.0012201|40.7311041
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 15:30:00-05:00|40.7578741/-73.9819016|40.7578741|-73.9819016|1164|4036|1035|-73.9997754|40.7271183|40.774059|-73.871857|n/a|14210|2160|-73.9817907|40.7578276
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-13 15:30:00-05:00|40.7520038/-73.9287806|40.7520038|-73.9287806|1687|7927|1572|-73.9932975|40.7295629|40.774059|-73.871857|n/a|9077|1620|-73.928781|40.752039
